"quotation_id","lob_name","lead","shipment_type","cargo_type","packages","gross_weight_in_kgs","volume_cbm","charge_weight_in_kgs","movement_type","carrier","transit_destination","transit_days","origin","place_of_receipt","port_of_loading","port_of_discharge","place_of_delivery","final_destination","quotation_id-2","party_name","party_branch","quoted_by","sales_coordinator"
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3414,"Sea Import","","International","FCL","250000","10000.000","0.000","10000.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3414,"DEl Logistics","Mumbai","kishore",NULL
3415,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3415,"Aarti India Pvt Ltd.","Delhi","Aarti Parmar",NULL
3416,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3416,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3417,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3417,"Aarti India Pvt Ltd.","Delhi","Kundan Singh",NULL
3419,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3419,"Aarti India Pvt Ltd.","Delhi","Kundan Singh",NULL
3421,"CCL Air Import","","International","Loose","0","0.000","0.000","0.000","","","","","","","","","","",3421,"TATA INDIA PVT LTD","Delhi","Naveen Kumar",NULL
3448,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Beijing(CNBJS)","Beijing(CNBJS)","Beijing(CNBJS)","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)",3448,"SF Express Inc.","Manila","MG standard user",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
4540,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Adambakkam(INADK)","Adambakkam(INADK)","Allahabad(INIXD)","Aalborg(DKAAL)","Aalborg(DKAAL)","Aalborg(DKAAL)",4540,"hardesh EXPORT","Delhi","Hardesh",NULL
5578,"Sea Export","","International","FCL","10","100.000","0.100","100.000","Door-to-Door","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",5578,"Kalki Logistics","Mumbai","Sanjay Shukla",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
4870,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Columbus(USCMH)","Columbus(USCMH)","Columbus(USCMH)",4870,"DHL Express","Atlanta","Ruchika",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
4871,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Aaronsburg(USAA7)","Aaronsburg(USAA7)","Abbottstown(USAQW)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4871,"Shadowfax Technologies","Atlanta","Ruchika",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
4872,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","New Delhi(INICD)","New Delhi(INICD)","Delhi(INDEL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4872,"TCI Express Ltd.","Atlanta","Ruchika",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3423,"Sea Export","","International","FCL","0","1000.000","250.000","250000.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",3423,"GROW MORE PVT LTD.","Mumbai","Shrikant Utekar",NULL
3429,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3429,"3 Star company LTD.","Delhi","Aarti Parmar",NULL
3430,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3430,"3 Star company LTD.","Delhi","Aarti Parmar",NULL
3431,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",3431,"Maruti Agro products SG","Mumbai","vishals",NULL
3432,"Air Export","","International","Loose","150","1500.000","369.056","61509.333","Door-to-Door","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3432,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","kishore",NULL
3433,"Air Export","","International","Loose","150","15000.000","369.056","61509.333","Door-to-Door","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","New York(USNYC)","New York(USNYC)","New York(USNYC)",3433,"GROW MORE PVT LTD.","Mumbai","kishore",NULL
3434,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3434,"3 Star company LTD.","Delhi","Aarti Parmar",NULL
3435,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3435,"3 Star company LTD.","Delhi","Aarti Parmar",NULL
3436,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)",3436,"3 Star company LTD.","Delhi","Aarti Parmar",NULL
3437,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","Singapore","45","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3437,"SAHU EXPORTS PRIVATE LIMITED","Delhi","Kundan Singh",NULL
3438,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","Singapore","45","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3438,"SAHU EXPORTS PRIVATE LIMITED","Delhi","Kundan Singh",NULL
3439,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","Singapore","45","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3439,"SAHU EXPORTS PRIVATE LIMITED","Delhi","Kundan Singh",NULL
3440,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","Singapore","45","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3440,"SAHU EXPORTS PRIVATE LIMITED","Delhi","Kundan Singh",NULL
3441,"Air Export","","International","Loose","8","100.000","0.000","100.000","Door-to-Door","Air India","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Berlin(DEBER)","Berlin(DEBER)","Berlin(DEBER)",3441,"TATA INDIA PVT LTD","Delhi","Nandani","Aarti Parmar"
3442,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Air India","Singapore","45","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",3442,"SAHU EXPORTS PRIVATE LIMITED","Delhi","Kundan Singh",NULL
3443,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Manicani(PHMNI)","Manicani(PHMNI)","Manila(PHMNL)","Osaka(JPOSA)","Osaka(JPOSA)","Osaka(JPOSA)",3443,"werew","Manila","MG standard user",NULL
3444,"Sea Export","","International","FCL","10","100.000","0.005","100.000","Door-to-Door","MAERSK TANKERS","Houston","45","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Houston(USHOU)","Houston(USHOU)","Houston(USHOU)",3444,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","Pratik Shinde","SAHIL"
3445,"Air Export","","International","Loose","10","10.000","0.010","10.000","Door-to-Door","PATRICK AIRLINE","Houston","3","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Houston(USHOU)","Houston(USHOU)","Houston(USHOU)",3445,"NCS SHIPPING & LOGISTICS PVT LTD","Mumbai","Pratik Shinde","amituser1"
3446,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","CHENNAI SEA(INSBI)","CHENNAI SEA(INSBI)","CHENNAI SEA(INSBI)","Abbotsbury(GBAOT)","Abbotsbury(GBAOT)","Abbotsbury(GBAOT)",3446,"IQOO Mobiles","Banglore","Honest Murugan",NULL
3447,"Air Export","","International","Loose","250","1800.000","0.000","1800.000","Door-to-Door","SPICE JET","","","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)",3447,"Ryan Logitech","Chennai","Ganesh Kumar",NULL
3449,"Air Export","","International","Loose","0","0.000","0.000","0.000","Port-to-Port","","","","Manila North Harbour(PHMNN)","Manila North Harbour(PHMNN)","Manila(PHMNL)","Beijing(CNBJS)","Beijing(CNBJS)","Beijing(CNBJS)",3449,"SF Express Inc.","Manila","MG standard user",NULL
3450,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","3 Star company LTD.","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3450,"Abhijit Transport Pvt Ltd","Mumbai","Abhijit Patole",NULL
3450,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","Maersk India","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3450,"Abhijit Transport Pvt Ltd","Mumbai","Abhijit Patole",NULL
3451,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","Chennai(INMAA)","Chennai(INMAA)","Hyderabad(INHYD)",3451,"Ganesh TransPort LLP","CHN Branch","Ganesh Kumar",NULL
3452,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","3 Star company LTD.","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3452,"Arhaus LLC test company_(Abhijit)","Mumbai","Abhijit Patole",NULL
3452,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","Maersk India","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3452,"Arhaus LLC test company_(Abhijit)","Mumbai","Abhijit Patole",NULL
3453,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","3 Star company LTD.","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3453,"Arhaus LLC test company_(Abhijit)","Mumbai","Abhijit Patole",NULL
3453,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Door","Maersk India","","","Norfolk(USORF)","Norfolk(USORF)","Norfolk(USORF)","Mumbai(INBOM)","Nhava seva(INNHS)","Nhava seva(INNHS)",3453,"Arhaus LLC test company_(Abhijit)","Mumbai","Abhijit Patole",NULL
3454,"Sea Export","","International","FCL","0","1000.000","0.000","1000.000","Port-to-Port","","","","Ajuy(PHAJU)","Ajuy(PHAJU)","Ajuy(PHAJU)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",3454,"SeaLandSky India Ltd.","Manila","Sabir",NULL
4876,"Air Export","","International","Loose","0","2717.000","0.000","2717.000","Door-to-Door","Etihad Airways ","Abu Dhabi","3","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",4876,"NCS","Mumbai","Pratik Shinde",NULL
3455,"Air Export","INQ/18/24-25","International","Loose","0","400.000","0.000","400.000","Port-to-Port","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",3455,"QWERTY Logistics","Mumbai","Raju.P","Saravanakumar"
